id,tarih,ürün,ürün besin değeri,ürün kategorisi,ürün üretim yeri,market,şehir
33981,2024-09-01,Enginar,63,sebze ve bakliyat,Yurt içi,Y,H
33982,2024-09-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,Y,H
33983,2024-09-01,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,Y,H
33984,2024-09-01,Havuç,42,sebze ve bakliyat,Yurt içi,Y,H
33985,2024-09-01,Salatalık,8,sebze ve bakliyat,Yurt içi,Y,H
33986,2024-09-01,Ispanak,25,sebze ve bakliyat,Yurt içi,Y,H
33987,2024-09-01,Kabak,19,sebze ve bakliyat,Yurt içi,Y,H
33988,2024-09-01,Karnabahar,25,sebze ve bakliyat,Yurt içi,Y,H
33989,2024-09-01,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,Y,H
33990,2024-09-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,Y,H
33991,2024-09-01,Lahana,24,sebze ve bakliyat,Yurt içi,Y,H
33992,2024-09-01,Mantar,16,sebze ve bakliyat,Yurt içi,Y,H
33993,2024-09-01,Marul,15,sebze ve bakliyat,Yurt içi,Y,H
33994,2024-09-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,Y,H
33995,2024-09-01,Nohut,376,sebze ve bakliyat,Yurt içi,Y,H
33996,2024-09-01,Pancar,42,sebze ve bakliyat,Yurt içi,Y,H
33997,2024-09-01,Patates,83,sebze ve bakliyat,Yurt içi,Y,H
33998,2024-09-01,Patlıcan,24,sebze ve bakliyat,Yurt içi,Y,H
33999,2024-09-01,Pazı,27,sebze ve bakliyat,Yurt içi,Y,H
34000,2024-09-01,Pırasa,52,sebze ve bakliyat,Yurt içi,Y,H
34001,2024-09-01,Semizotu,32,sebze ve bakliyat,Yurt içi,Y,H
34002,2024-09-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,Y,H
34003,2024-09-01,Bulgur,350,tahıl ve ürünleri,Yurt içi,Y,H
34004,2024-09-01,Erişte,390,tahıl ve ürünleri,Yurt içi,Y,H
34005,2024-09-01,Makarna,390,tahıl ve ürünleri,Yurt içi,Y,H
34006,2024-09-01,Mısır,351,tahıl ve ürünleri,Yurt içi,Y,H
34007,2024-09-01,Mısır unu,353,tahıl ve ürünleri,Yurt içi,Y,H
34008,2024-09-01,Nişasta,353,tahıl ve ürünleri,Yurt içi,Y,H
34009,2024-09-01,Pilav,368,tahıl ve ürünleri,Yurt içi,Y,H
34010,2024-09-01,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,Y,H
34011,2024-09-01,Şehriye,390,tahıl ve ürünleri,Yurt içi,Y,H
34012,2024-09-01,Tarhana,329,tahıl ve ürünleri,Yurt içi,Y,H
34013,2024-09-01,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,Y,H
34014,2024-09-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,Y,H
34015,2024-09-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,Y,H
34016,2024-09-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,Y,H
34017,2024-09-01,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,Y,H
34018,2024-09-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,Y,H
34019,2024-09-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,Y,H
34020,2024-09-01,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,Y,H
34021,2024-09-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,Y,H
34022,2024-09-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,Y,H
34023,2024-09-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,Y,H
34024,2024-09-01,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,Y,H
34025,2024-09-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,Y,H
34026,2024-09-01,Armut,57,meyve,Yurt içi,Y,H
34027,2024-09-01,Çilek,39,meyve,Yurt içi,Y,H
34028,2024-09-01,Elma,52,meyve,Yurt içi,Y,H
34029,2024-09-01,Erik türleri,60,meyve,Yurt içi,Y,H
34030,2024-09-01,İncir,80,meyve,Yurt içi,Y,H
34031,2024-09-01,Karadut,93,meyve,Yurt içi,Y,H
34032,2024-09-01,Karpuz,24,meyve,Yurt içi,Y,H
34033,2024-09-01,Kavun,28,meyve,Yurt içi,Y,H
34034,2024-09-01,Kayısı,54,meyve,Yurt içi,Y,H
34035,2024-09-01,Kiraz,79,meyve,Yurt içi,Y,H
34036,2024-09-01,Limon,17,meyve,Yurt içi,Y,H
34037,2024-09-01,Mandalina,36,meyve,Yurt içi,Y,H
34038,2024-09-01,Muz,90,meyve,Yurt içi,Y,H
34039,2024-09-01,Nar,77,meyve,Yurt içi,Y,H
34040,2024-09-01,Portakal,41,meyve,Yurt içi,Y,H
34041,2024-09-01,Şeftali,49,meyve,Yurt içi,Y,H
34042,2024-09-01,Üzüm,74,meyve,Yurt içi,Y,H
34043,2024-09-01,Vişne,57,meyve,Yurt içi,Y,H
34044,2024-09-01,fındık,110,kuruyemiş,Yurt içi,Y,H
34045,2024-09-01,fıstık,115,kuruyemiş,Yurt içi,Y,H
34046,2024-09-01,kaju,100,kuruyemiş,Yurt içi,Y,H
34047,2024-09-01,badem,110,kuruyemiş,Yurt içi,Y,H
34048,2024-09-01,ceviz,120,kuruyemiş,Yurt içi,Y,H
34049,2024-09-01,kıyma,120,et,Yurt dışı,Y,H
34050,2024-09-01,tavuk,103,et,Yurt dışı,Y,H
34051,2024-09-01,hindi,160,et,Yurt dışı,Y,H
34052,2024-09-01,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,Y,H
34053,2024-09-01,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,Y,H
34054,2024-09-01,Bamya,42,sebze ve bakliyat,Yurt dışı,Y,H
34055,2024-09-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,Y,H
34056,2024-09-01,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,Y,H
34057,2024-09-01,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,Y,H
34058,2024-09-01,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,Y,H
34059,2024-09-01,Domates,25,sebze ve bakliyat,Yurt dışı,Y,H
34060,2024-09-01,Enginar,63,sebze ve bakliyat,Yurt dışı,Y,H
34061,2024-09-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt dışı,Y,H
34062,2024-09-01,Fasulye-taze,35,sebze ve bakliyat,Yurt dışı,Y,H
34063,2024-09-01,Havuç,42,sebze ve bakliyat,Yurt dışı,Y,H
34064,2024-09-01,Salatalık,8,sebze ve bakliyat,Yurt dışı,Y,H
34065,2024-09-01,Ispanak,25,sebze ve bakliyat,Yurt dışı,Y,H
34066,2024-09-01,Kabak,19,sebze ve bakliyat,Yurt dışı,Y,H
34067,2024-09-01,Karnabahar,25,sebze ve bakliyat,Yurt dışı,Y,H
34068,2024-09-01,Kereviz-baş,38,sebze ve bakliyat,Yurt dışı,Y,H
34069,2024-09-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt dışı,Y,H
34070,2024-09-01,Lahana,24,sebze ve bakliyat,Yurt dışı,Y,H
34071,2024-09-01,Mantar,16,sebze ve bakliyat,Yurt dışı,Y,H
34072,2024-09-01,Marul,15,sebze ve bakliyat,Yurt dışı,Y,H
34073,2024-09-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,Y,H
34074,2024-09-01,Nohut,376,sebze ve bakliyat,Yurt dışı,Y,H
34075,2024-09-01,Pancar,42,sebze ve bakliyat,Yurt dışı,Y,H
34076,2024-09-01,Patates,83,sebze ve bakliyat,Yurt dışı,Y,H
34077,2024-09-01,Patlıcan,24,sebze ve bakliyat,Yurt dışı,Y,H
34078,2024-09-01,Pazı,27,sebze ve bakliyat,Yurt dışı,Y,H
34079,2024-09-01,Pırasa,52,sebze ve bakliyat,Yurt dışı,Y,H
34080,2024-09-01,Semizotu,32,sebze ve bakliyat,Yurt dışı,Y,H
34081,2024-09-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,Y,H
34082,2024-09-01,Bulgur,350,tahıl ve ürünleri,Yurt dışı,Y,H
34083,2024-09-01,Erişte,390,tahıl ve ürünleri,Yurt dışı,Y,H
34084,2024-09-01,Makarna,390,tahıl ve ürünleri,Yurt dışı,Y,H
34085,2024-09-01,Mısır,351,tahıl ve ürünleri,Yurt dışı,Y,H
34086,2024-09-01,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,Y,H
34087,2024-09-01,Nişasta,353,tahıl ve ürünleri,Yurt dışı,Y,H
34088,2024-09-01,Pilav,368,tahıl ve ürünleri,Yurt dışı,Y,H
34089,2024-09-01,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,Y,H
34090,2024-09-01,Şehriye,390,tahıl ve ürünleri,Yurt dışı,Y,H
34091,2024-09-01,Tarhana,329,tahıl ve ürünleri,Yurt dışı,Y,H
34092,2024-09-01,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,Y,H
34093,2024-09-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,Y,H
34094,2024-09-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,Y,H
34095,2024-09-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,Y,H
34096,2024-09-01,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,Y,H
34097,2024-09-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,Y,H
34098,2024-09-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,Y,H
34099,2024-09-01,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,Y,H
34100,2024-09-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,Y,H
34101,2024-09-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,Y,H
34102,2024-09-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,Y,H
34103,2024-09-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,Y,H
34104,2024-09-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,Y,H
34105,2024-09-01,Armut,57,meyve,Yurt dışı,Y,H
34106,2024-09-01,Çilek,39,meyve,Yurt dışı,Y,H
34107,2024-09-01,Elma,52,meyve,Yurt dışı,Y,H
34108,2024-09-01,Erik türleri,60,meyve,Yurt dışı,Y,H
34109,2024-09-01,İncir,80,meyve,Yurt dışı,Y,H
34110,2024-09-01,Karadut,93,meyve,Yurt dışı,Y,H
34111,2024-09-01,Karpuz,24,meyve,Yurt dışı,Y,H
34112,2024-09-01,Kavun,28,meyve,Yurt dışı,Y,H
34113,2024-09-01,Kayısı,54,meyve,Yurt dışı,Y,H
34114,2024-09-01,Kiraz,79,meyve,Yurt dışı,Y,H
34115,2024-09-01,Limon,17,meyve,Yurt dışı,Y,H
34116,2024-09-01,Mandalina,36,meyve,Yurt dışı,Y,H
34117,2024-09-01,Muz,90,meyve,Yurt dışı,Y,H
34118,2024-09-01,Nar,77,meyve,Yurt dışı,Y,H
34119,2024-09-01,Portakal,41,meyve,Yurt dışı,Y,H
34120,2024-09-01,Şeftali,49,meyve,Yurt dışı,Y,H
34121,2024-09-01,Üzüm,74,meyve,Yurt dışı,Y,H
34122,2024-09-01,Vişne,57,meyve,Yurt dışı,Y,H
34123,2024-09-01,fındık,110,kuruyemiş,Yurt dışı,Y,H
34124,2024-09-01,fıstık,115,kuruyemiş,Yurt dışı,Y,H
34125,2024-09-01,kaju,100,kuruyemiş,Yurt dışı,Y,H
34126,2024-09-01,badem,110,kuruyemiş,Yurt dışı,Y,H
34127,2024-09-01,ceviz,120,kuruyemiş,Yurt dışı,Y,H
34128,2024-10-01,kıyma,120,et,Yurt içi,K,S
34129,2024-10-01,tavuk,103,et,Yurt içi,K,S
34130,2024-10-01,hindi,160,et,Yurt içi,K,S
34131,2024-10-01,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,K,S
34132,2024-10-01,Bakla-taze,72,sebze ve bakliyat,Yurt içi,K,S
34133,2024-10-01,Bamya,42,sebze ve bakliyat,Yurt içi,K,S
34134,2024-10-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,K,S
34135,2024-10-01,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,K,S
34136,2024-10-01,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,K,S
34137,2024-10-01,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,K,S
34138,2024-10-01,Domates,25,sebze ve bakliyat,Yurt içi,K,S
34139,2024-10-01,Enginar,63,sebze ve bakliyat,Yurt içi,K,S
34140,2024-10-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,K,S
34141,2024-10-01,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,K,S
34142,2024-10-01,Havuç,42,sebze ve bakliyat,Yurt içi,K,S
34143,2024-10-01,Salatalık,8,sebze ve bakliyat,Yurt içi,K,S
34144,2024-10-01,Ispanak,25,sebze ve bakliyat,Yurt içi,K,S
34145,2024-10-01,Kabak,19,sebze ve bakliyat,Yurt içi,K,S
34146,2024-10-01,Karnabahar,25,sebze ve bakliyat,Yurt içi,K,S
34147,2024-10-01,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,K,S
34148,2024-10-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,K,S
34149,2024-10-01,Lahana,24,sebze ve bakliyat,Yurt içi,K,S
34150,2024-10-01,Mantar,16,sebze ve bakliyat,Yurt içi,K,S
34151,2024-10-01,Marul,15,sebze ve bakliyat,Yurt içi,K,S
34152,2024-10-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,K,S
34153,2024-10-01,Nohut,376,sebze ve bakliyat,Yurt içi,K,S
34154,2024-10-01,Pancar,42,sebze ve bakliyat,Yurt içi,K,S
34155,2024-10-01,Patates,83,sebze ve bakliyat,Yurt içi,K,S
34156,2024-10-01,Patlıcan,24,sebze ve bakliyat,Yurt içi,K,S
34157,2024-10-01,Pazı,27,sebze ve bakliyat,Yurt içi,K,S
34158,2024-10-01,Pırasa,52,sebze ve bakliyat,Yurt içi,K,S
34159,2024-10-01,Semizotu,32,sebze ve bakliyat,Yurt içi,K,S
34160,2024-10-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,K,S
34161,2024-10-01,Bulgur,350,tahıl ve ürünleri,Yurt içi,K,S
34162,2024-10-01,Erişte,390,tahıl ve ürünleri,Yurt içi,K,S
34163,2024-10-01,Makarna,390,tahıl ve ürünleri,Yurt içi,K,S
34164,2024-10-01,Mısır,351,tahıl ve ürünleri,Yurt içi,K,S
34165,2024-10-01,Mısır unu,353,tahıl ve ürünleri,Yurt içi,K,S
34166,2024-10-01,Nişasta,353,tahıl ve ürünleri,Yurt içi,K,S
34167,2024-10-01,Pilav,368,tahıl ve ürünleri,Yurt içi,K,S
34168,2024-10-01,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,K,S
34169,2024-10-01,Şehriye,390,tahıl ve ürünleri,Yurt içi,K,S
34170,2024-10-01,Tarhana,329,tahıl ve ürünleri,Yurt içi,K,S
34171,2024-10-01,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,K,S
34172,2024-10-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt içi,K,S
34173,2024-10-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt içi,K,S
34174,2024-10-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt içi,K,S
34175,2024-10-01,krema,200,süt ürünleri ve kahvaltılık,Yurt içi,K,S
34176,2024-10-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt içi,K,S
34177,2024-10-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt içi,K,S
34178,2024-10-01,salam,125,süt ürünleri ve kahvaltılık,Yurt içi,K,S
34179,2024-10-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt içi,K,S
34180,2024-10-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt içi,K,S
34181,2024-10-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt içi,K,S
34182,2024-10-01,bal,400,süt ürünleri ve kahvaltılık,Yurt içi,K,S
34183,2024-10-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt içi,K,S
34184,2024-10-01,Armut,57,meyve,Yurt içi,K,S
34185,2024-10-01,Çilek,39,meyve,Yurt içi,K,S
34186,2024-10-01,Elma,52,meyve,Yurt içi,K,S
34187,2024-10-01,Erik türleri,60,meyve,Yurt içi,K,S
34188,2024-10-01,İncir,80,meyve,Yurt içi,K,S
34189,2024-10-01,Karadut,93,meyve,Yurt içi,K,S
34190,2024-10-01,Karpuz,24,meyve,Yurt içi,K,S
34191,2024-10-01,Kavun,28,meyve,Yurt içi,K,S
34192,2024-10-01,Kayısı,54,meyve,Yurt içi,K,S
34193,2024-10-01,Kiraz,79,meyve,Yurt içi,K,S
34194,2024-10-01,Limon,17,meyve,Yurt içi,K,S
34195,2024-10-01,Mandalina,36,meyve,Yurt içi,K,S
34196,2024-10-01,Muz,90,meyve,Yurt içi,K,S
34197,2024-10-01,Nar,77,meyve,Yurt içi,K,S
34198,2024-10-01,Portakal,41,meyve,Yurt içi,K,S
34199,2024-10-01,Şeftali,49,meyve,Yurt içi,K,S
34200,2024-10-01,Üzüm,74,meyve,Yurt içi,K,S
34201,2024-10-01,Vişne,57,meyve,Yurt içi,K,S
34202,2024-10-01,fındık,110,kuruyemiş,Yurt içi,K,S
34203,2024-10-01,fıstık,115,kuruyemiş,Yurt içi,K,S
34204,2024-10-01,kaju,100,kuruyemiş,Yurt içi,K,S
34205,2024-10-01,badem,110,kuruyemiş,Yurt içi,K,S
34206,2024-10-01,ceviz,120,kuruyemiş,Yurt içi,K,S
34207,2024-10-01,kıyma,120,et,Yurt dışı,K,S
34208,2024-10-01,tavuk,103,et,Yurt dışı,K,S
34209,2024-10-01,hindi,160,et,Yurt dışı,K,S
34210,2024-10-01,Bakla-kuru,354,sebze ve bakliyat,Yurt dışı,K,S
34211,2024-10-01,Bakla-taze,72,sebze ve bakliyat,Yurt dışı,K,S
34212,2024-10-01,Bamya,42,sebze ve bakliyat,Yurt dışı,K,S
34213,2024-10-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt dışı,K,S
34214,2024-10-01,Bezelye-taze,47,sebze ve bakliyat,Yurt dışı,K,S
34215,2024-10-01,Biber-yeşil,25,sebze ve bakliyat,Yurt dışı,K,S
34216,2024-10-01,Brüksel laha.,47,sebze ve bakliyat,Yurt dışı,K,S
34217,2024-10-01,Domates,25,sebze ve bakliyat,Yurt dışı,K,S
34218,2024-10-01,Enginar,63,sebze ve bakliyat,Yurt dışı,K,S
34219,2024-10-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt dışı,K,S
34220,2024-10-01,Fasulye-taze,35,sebze ve bakliyat,Yurt dışı,K,S
34221,2024-10-01,Havuç,42,sebze ve bakliyat,Yurt dışı,K,S
34222,2024-10-01,Salatalık,8,sebze ve bakliyat,Yurt dışı,K,S
34223,2024-10-01,Ispanak,25,sebze ve bakliyat,Yurt dışı,K,S
34224,2024-10-01,Kabak,19,sebze ve bakliyat,Yurt dışı,K,S
34225,2024-10-01,Karnabahar,25,sebze ve bakliyat,Yurt dışı,K,S
34226,2024-10-01,Kereviz-baş,38,sebze ve bakliyat,Yurt dışı,K,S
34227,2024-10-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt dışı,K,S
34228,2024-10-01,Lahana,24,sebze ve bakliyat,Yurt dışı,K,S
34229,2024-10-01,Mantar,16,sebze ve bakliyat,Yurt dışı,K,S
34230,2024-10-01,Marul,15,sebze ve bakliyat,Yurt dışı,K,S
34231,2024-10-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt dışı,K,S
34232,2024-10-01,Nohut,376,sebze ve bakliyat,Yurt dışı,K,S
34233,2024-10-01,Pancar,42,sebze ve bakliyat,Yurt dışı,K,S
34234,2024-10-01,Patates,83,sebze ve bakliyat,Yurt dışı,K,S
34235,2024-10-01,Patlıcan,24,sebze ve bakliyat,Yurt dışı,K,S
34236,2024-10-01,Pazı,27,sebze ve bakliyat,Yurt dışı,K,S
34237,2024-10-01,Pırasa,52,sebze ve bakliyat,Yurt dışı,K,S
34238,2024-10-01,Semizotu,32,sebze ve bakliyat,Yurt dışı,K,S
34239,2024-10-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt dışı,K,S
34240,2024-10-01,Bulgur,350,tahıl ve ürünleri,Yurt dışı,K,S
34241,2024-10-01,Erişte,390,tahıl ve ürünleri,Yurt dışı,K,S
34242,2024-10-01,Makarna,390,tahıl ve ürünleri,Yurt dışı,K,S
34243,2024-10-01,Mısır,351,tahıl ve ürünleri,Yurt dışı,K,S
34244,2024-10-01,Mısır unu,353,tahıl ve ürünleri,Yurt dışı,K,S
34245,2024-10-01,Nişasta,353,tahıl ve ürünleri,Yurt dışı,K,S
34246,2024-10-01,Pilav,368,tahıl ve ürünleri,Yurt dışı,K,S
34247,2024-10-01,Pirinç unu,353,tahıl ve ürünleri,Yurt dışı,K,S
34248,2024-10-01,Şehriye,390,tahıl ve ürünleri,Yurt dışı,K,S
34249,2024-10-01,Tarhana,329,tahıl ve ürünleri,Yurt dışı,K,S
34250,2024-10-01,Yulaf unu,402,tahıl ve ürünleri,Yurt dışı,K,S
34251,2024-10-01,yumurta,100,süt ürünleri ve kahvaltılık,Yurt dışı,K,S
34252,2024-10-01,beyaz peynir,150,süt ürünleri ve kahvaltılık,Yurt dışı,K,S
34253,2024-10-01,Kaşar peyniri,170,süt ürünleri ve kahvaltılık,Yurt dışı,K,S
34254,2024-10-01,krema,200,süt ürünleri ve kahvaltılık,Yurt dışı,K,S
34255,2024-10-01,yoğurt,90,süt ürünleri ve kahvaltılık,Yurt dışı,K,S
34256,2024-10-01,sucuk,125,süt ürünleri ve kahvaltılık,Yurt dışı,K,S
34257,2024-10-01,salam,125,süt ürünleri ve kahvaltılık,Yurt dışı,K,S
34258,2024-10-01,sosis,120,süt ürünleri ve kahvaltılık,Yurt dışı,K,S
34259,2024-10-01,tam buğday ekmek,250,süt ürünleri ve kahvaltılık,Yurt dışı,K,S
34260,2024-10-01,kaymak,350,süt ürünleri ve kahvaltılık,Yurt dışı,K,S
34261,2024-10-01,bal,400,süt ürünleri ve kahvaltılık,Yurt dışı,K,S
34262,2024-10-01,tereyağ,375,süt ürünleri ve kahvaltılık,Yurt dışı,K,S
34263,2024-10-01,Armut,57,meyve,Yurt dışı,K,S
34264,2024-10-01,Çilek,39,meyve,Yurt dışı,K,S
34265,2024-10-01,Elma,52,meyve,Yurt dışı,K,S
34266,2024-10-01,Erik türleri,60,meyve,Yurt dışı,K,S
34267,2024-10-01,İncir,80,meyve,Yurt dışı,K,S
34268,2024-10-01,Karadut,93,meyve,Yurt dışı,K,S
34269,2024-10-01,Karpuz,24,meyve,Yurt dışı,K,S
34270,2024-10-01,Kavun,28,meyve,Yurt dışı,K,S
34271,2024-10-01,Kayısı,54,meyve,Yurt dışı,K,S
34272,2024-10-01,Kiraz,79,meyve,Yurt dışı,K,S
34273,2024-10-01,Limon,17,meyve,Yurt dışı,K,S
34274,2024-10-01,Mandalina,36,meyve,Yurt dışı,K,S
34275,2024-10-01,Muz,90,meyve,Yurt dışı,K,S
34276,2024-10-01,Nar,77,meyve,Yurt dışı,K,S
34277,2024-10-01,Portakal,41,meyve,Yurt dışı,K,S
34278,2024-10-01,Şeftali,49,meyve,Yurt dışı,K,S
34279,2024-10-01,Üzüm,74,meyve,Yurt dışı,K,S
34280,2024-10-01,Vişne,57,meyve,Yurt dışı,K,S
34281,2024-10-01,fındık,110,kuruyemiş,Yurt dışı,K,S
34282,2024-10-01,fıstık,115,kuruyemiş,Yurt dışı,K,S
34283,2024-10-01,kaju,100,kuruyemiş,Yurt dışı,K,S
34284,2024-10-01,badem,110,kuruyemiş,Yurt dışı,K,S
34285,2024-10-01,ceviz,120,kuruyemiş,Yurt dışı,K,S
34286,2024-10-01,kıyma,120,et,Yurt içi,C,S
34287,2024-10-01,tavuk,103,et,Yurt içi,C,S
34288,2024-10-01,hindi,160,et,Yurt içi,C,S
34289,2024-10-01,Bakla-kuru,354,sebze ve bakliyat,Yurt içi,C,S
34290,2024-10-01,Bakla-taze,72,sebze ve bakliyat,Yurt içi,C,S
34291,2024-10-01,Bamya,42,sebze ve bakliyat,Yurt içi,C,S
34292,2024-10-01,Barbunya-kuru,346,sebze ve bakliyat,Yurt içi,C,S
34293,2024-10-01,Bezelye-taze,47,sebze ve bakliyat,Yurt içi,C,S
34294,2024-10-01,Biber-yeşil,25,sebze ve bakliyat,Yurt içi,C,S
34295,2024-10-01,Brüksel laha.,47,sebze ve bakliyat,Yurt içi,C,S
34296,2024-10-01,Domates,25,sebze ve bakliyat,Yurt içi,C,S
34297,2024-10-01,Enginar,63,sebze ve bakliyat,Yurt içi,C,S
34298,2024-10-01,Fasulye-kuru,333,sebze ve bakliyat,Yurt içi,C,S
34299,2024-10-01,Fasulye-taze,35,sebze ve bakliyat,Yurt içi,C,S
34300,2024-10-01,Havuç,42,sebze ve bakliyat,Yurt içi,C,S
34301,2024-10-01,Salatalık,8,sebze ve bakliyat,Yurt içi,C,S
34302,2024-10-01,Ispanak,25,sebze ve bakliyat,Yurt içi,C,S
34303,2024-10-01,Kabak,19,sebze ve bakliyat,Yurt içi,C,S
34304,2024-10-01,Karnabahar,25,sebze ve bakliyat,Yurt içi,C,S
34305,2024-10-01,Kereviz-baş,38,sebze ve bakliyat,Yurt içi,C,S
34306,2024-10-01,Kırmızı-pancar,42,sebze ve bakliyat,Yurt içi,C,S
34307,2024-10-01,Lahana,24,sebze ve bakliyat,Yurt içi,C,S
34308,2024-10-01,Mantar,16,sebze ve bakliyat,Yurt içi,C,S
34309,2024-10-01,Marul,15,sebze ve bakliyat,Yurt içi,C,S
34310,2024-10-01,Mercimek-kuru,351,sebze ve bakliyat,Yurt içi,C,S
34311,2024-10-01,Nohut,376,sebze ve bakliyat,Yurt içi,C,S
34312,2024-10-01,Pancar,42,sebze ve bakliyat,Yurt içi,C,S
34313,2024-10-01,Patates,83,sebze ve bakliyat,Yurt içi,C,S
34314,2024-10-01,Patlıcan,24,sebze ve bakliyat,Yurt içi,C,S
34315,2024-10-01,Pazı,27,sebze ve bakliyat,Yurt içi,C,S
34316,2024-10-01,Pırasa,52,sebze ve bakliyat,Yurt içi,C,S
34317,2024-10-01,Semizotu,32,sebze ve bakliyat,Yurt içi,C,S
34318,2024-10-01,Buğday ekmeği,247,tahıl ve ürünleri,Yurt içi,C,S
34319,2024-10-01,Bulgur,350,tahıl ve ürünleri,Yurt içi,C,S
34320,2024-10-01,Erişte,390,tahıl ve ürünleri,Yurt içi,C,S
34321,2024-10-01,Makarna,390,tahıl ve ürünleri,Yurt içi,C,S
34322,2024-10-01,Mısır,351,tahıl ve ürünleri,Yurt içi,C,S
34323,2024-10-01,Mısır unu,353,tahıl ve ürünleri,Yurt içi,C,S
34324,2024-10-01,Nişasta,353,tahıl ve ürünleri,Yurt içi,C,S
34325,2024-10-01,Pilav,368,tahıl ve ürünleri,Yurt içi,C,S
34326,2024-10-01,Pirinç unu,353,tahıl ve ürünleri,Yurt içi,C,S
34327,2024-10-01,Şehriye,390,tahıl ve ürünleri,Yurt içi,C,S
34328,2024-10-01,Tarhana,329,tahıl ve ürünleri,Yurt içi,C,S
34329,2024-10-01,Yulaf unu,402,tahıl ve ürünleri,Yurt içi,C,S
